StudyDate,Interplate Max Distortion,Interplate Max Percentage Distortion,Interplate Coefficient Of Variation,Intraplate Max Distortion,Intraplate Max Percentage Distortion,Intraplate Coefficient Of Variation
2021-12-07 19:29:03,0.4497573311754621,-0.6767621105907473,0.0025525053474170184,0.19991866360467725,0.4166723761154678,0.0017652199407940888
2021-12-07 19:15:57,2.0796798954155804,-2.655286022624249,0.0025794607912530973,3.6113056155437846,2.2274400026055297,0.016359637714870475
2021-12-07 19:48:05,7.241876208681049,-4.149636295678573,0.002884524891129425,5.6883148226137905,-2.87409904612975,0.021668426627129735
